Year,Species,Population,Region,Conservation Status,Gender Ratio,Habitat Area(km²),Primary Threat,Mortality Rate(%/year),Breeding Pairs,Average Lifespan,Human Settlements(count within 10km)
1916,Indian Gaur,11315,Maharashtra,Vulnerable,93.84,36284.68,Human Conflict,14.04,2450,22,4
1916,Indian Gaur,9561,Assam,Endangered,82.39,4866.96,Climate Change,2.92,2435,22,7
1916,Indian Gaur,13246,Madhya Pradesh,Vulnerable,93.67,35887.17,Poaching,3.1,4167,22,0
1916,Indian Gaur,11170,Kerala,Critically Endangered,93.81,32108.79,Disease,2.69,2285,22,28
1916,Indian Gaur,11748,Assam,Critically Endangered,83.88,25791.41,Disease,13.5,2583,22,37
1916,Indian Leopard,10729,Uttarakhand,Endangered,106.69,27873.69,Disease,4.35,2575,15,36
1916,Indian Leopard,13545,Maharashtra,Endangered,83.79,46099.43,Climate Change,11.8,4119,15,20
1916,Indian Leopard,8301,Sikkim,Vulnerable,89.33,3518.05,Poaching,4.93,2225,15,14
1916,Indian Leopard,12356,Assam,Endangered,115.31,16537.04,Climate Change,5.69,3008,15,35
1916,Indian Leopard,4018,Maharashtra,Endangered,96.96,48145.13,Climate Change,4.22,839,15,18
1916,Indian Leopard,13226,West Bengal,Endangered,83.11,10072.65,Habitat Loss,4.27,4284,15,10
1916,Indian Leopard,11516,Madhya Pradesh,Endangered,102.27,27189.52,Habitat Loss,6.3,3235,15,35
1916,Indian Leopard,3090,Assam,Vulnerable,95.56,26376.98,Human Conflict,14,955,15,18
1916,Indian Leopard,11243,Uttarakhand,Endangered,108.64,17157.44,Habitat Loss,10.1,3792,15,43
1916,Indian Leopard,6180,West Bengal,Endangered,116.53,25439.1,Disease,13.54,1955,15,30
1916,Indian Leopard,8655,Tamil Nadu,Endangered,95,43791.68,Disease,7.67,3231,15,12
1916,Indian Leopard,1157,Gujarat,Endangered,81.79,34032.65,Habitat Loss,8.98,392,15,17
1916,Indian Leopard,7257,Madhya Pradesh,Endangered,113.61,14403.75,Human Conflict,7.02,2670,15,8
1916,Indian Leopard,7155,Tamil Nadu,Critically Endangered,95.26,18651.35,Climate Change,8.38,2603,15,46
1916,Indian Rhinoceros,5306,West Bengal,Endangered,105.72,12779.91,Human Conflict,2.7,1456,40,49
1916,Indian Rhinoceros,3761,Assam,Vulnerable,86.65,25778.54,Poaching,14.89,962,40,19
1916,Indian Rhinoceros,615,West Bengal,Endangered,95.15,29624.26,Poaching,13.28,208,40,25
1916,Indian Rhinoceros,6994,Uttarakhand,Vulnerable,99.76,16747.13,Climate Change,7.24,2749,40,0
1916,Indian Rhinoceros,6781,Madhya Pradesh,Vulnerable,107.3,23261.59,Human Conflict,11.07,2665,40,19
1916,Indian Rhinoceros,1260,West Bengal,Vulnerable,105.29,3844.75,Climate Change,3.31,330,40,3
1916,One-horned Rhinoceros,6642,Assam,Critically Endangered,96.84,16267.41,Poaching,9.06,1964,40,47
1916,One-horned Rhinoceros,5620,Gujarat,Critically Endangered,89.76,10607.65,Disease,13.96,1240,40,30
1916,One-horned Rhinoceros,4626,Kerala,Vulnerable,101.16,28648.32,Poaching,8.56,933,40,12
1916,Red Panda,11636,Gujarat,Vulnerable,104.21,42378.63,Disease,8.7,3877,10,20
1916,Red Panda,11244,Gujarat,Vulnerable,107.78,20152.91,Poaching,2.72,2744,10,21
1916,Red Panda,7228,Tamil Nadu,Vulnerable,115.42,28739.5,Disease,5.58,2703,10,5
1916,Red Panda,7607,Uttarakhand,Endangered,91.8,21161.09,Disease,4.25,2840,10,38
1916,Red Panda,9871,Uttarakhand,Vulnerable,109.74,17041.39,Habitat Loss,13.22,2503,10,15
1916,Red Panda,7713,Sikkim,Endangered,116.43,8437.16,Climate Change,14.03,1953,10,10
1916,Red Panda,8887,Maharashtra,Vulnerable,99.79,46929.63,Habitat Loss,10.69,1968,10,18
1916,Red Panda,9147,Karnataka,Endangered,105,19941.85,Climate Change,13.71,1994,10,22
1916,Red Panda,2071,Tamil Nadu,Vulnerable,90.21,1100.84,Poaching,7.35,574,10,31
1916,Red Panda,8823,Maharashtra,Endangered,96.35,28773.92,Human Conflict,9.3,1772,10,19
1916,Red Panda,5405,Kerala,Critically Endangered,80.86,49961.38,Habitat Loss,12.46,1353,10,43
1916,Red Panda,917,Sikkim,Endangered,97.14,44283.26,Human Conflict,12.09,357,10,28
1916,Red Panda,3290,Sikkim,Vulnerable,106.89,42857.83,Human Conflict,2.67,884,10,13
1916,Red Panda,7402,Madhya Pradesh,Critically Endangered,115.58,31232.06,Habitat Loss,14.33,2434,10,28
1916,Snow Leopard,470,Tamil Nadu,Endangered,97.38,28240.97,Poaching,7.47,125,18,14
1916,Snow Leopard,277,Sikkim,Vulnerable,80.39,24023.32,Climate Change,6.9,107,18,22
1916,Snow Leopard,827,Maharashtra,Endangered,118.16,47560.83,Poaching,2.42,329,18,7
1916,Snow Leopard,844,Karnataka,Vulnerable,83.31,3364.37,Climate Change,6.26,212,18,22
1916,Snow Leopard,1420,Madhya Pradesh,Vulnerable,109.41,23880.25,Disease,11.6,352,18,6
1916,Snow Leopard,1388,Tamil Nadu,Critically Endangered,97.66,46265.92,Habitat Loss,7.46,386,18,5
1916,Snow Leopard,531,Sikkim,Endangered,80.55,11095.41,Climate Change,9,157,18,22
1916,Snow Leopard,974,Sikkim,Endangered,93.32,1736.36,Poaching,6.45,274,18,46
1916,Snow Leopard,1068,West Bengal,Vulnerable,105.52,37098.32,Climate Change,6,312,18,40
1916,Snow Leopard,1447,Sikkim,Vulnerable,119.16,45488.12,Habitat Loss,7.82,432,18,16
1917,Asiatic Lion,113,Maharashtra,Vulnerable,82.08,47528.23,Human Conflict,13.31,33,21,2
1917,Asiatic Lion,1416,Sikkim,Critically Endangered,96.6,44213.83,Habitat Loss,11.29,400,21,40
1917,Asiatic Lion,325,Tamil Nadu,Critically Endangered,89.47,22922.64,Climate Change,7.75,118,21,24
1917,Asiatic Lion,1872,Uttarakhand,Endangered,110.46,21557.01,Poaching,12.43,699,21,49
1917,Asiatic Lion,1019,Sikkim,Critically Endangered,119.11,14452.77,Climate Change,7.42,327,21,32
1917,Asiatic Lion,2340,Karnataka,Endangered,90.91,32751.54,Disease,10.59,717,21,43
1917,Asiatic Lion,1381,Tamil Nadu,Critically Endangered,89.45,37131.77,Poaching,10.61,473,21,44
1917,Bengal Tiger,1086,Madhya Pradesh,Critically Endangered,99.79,7306.95,Habitat Loss,13.28,223,22,2
1917,Bengal Tiger,165,Tamil Nadu,Vulnerable,97.92,18750.09,Habitat Loss,7.66,57,22,39
1917,Bengal Tiger,1911,Tamil Nadu,Endangered,107.58,33746.27,Climate Change,2.19,466,22,41
1917,Bengal Tiger,2792,Gujarat,Vulnerable,110.47,20111.6,Disease,4.23,937,22,20
1917,Bengal Tiger,2840,Uttarakhand,Endangered,104.39,48908.18,Poaching,9.35,794,22,4
1917,Bengal Tiger,1771,Madhya Pradesh,Endangered,90.84,2148.67,Habitat Loss,5.04,379,22,16
1917,Bengal Tiger,763,Kerala,Endangered,93.51,37207.67,Human Conflict,9.24,246,22,35
1917,Bengal Tiger,635,Gujarat,Endangered,110.76,12057.12,Disease,13.13,212,22,28
1917,Bengal Tiger,1091,West Bengal,Vulnerable,86.66,36503.85,Disease,9.04,349,22,11
1917,Bengal Tiger,208,Sikkim,Critically Endangered,103.31,7304.66,Climate Change,6.78,66,22,14
1917,Blackbuck,7309,Kerala,Critically Endangered,88.18,26871.23,Habitat Loss,5.82,1896,14,43
1917,Blackbuck,1390,Sikkim,Endangered,111.59,34015.76,Climate Change,3.82,540,14,42
1917,Blackbuck,7075,Kerala,Vulnerable,97.65,23175,Climate Change,13.13,1698,14,9
1917,Blackbuck,13200,Kerala,Vulnerable,119.28,33289.06,Habitat Loss,5.05,3331,14,9
1917,Blackbuck,8798,Tamil Nadu,Critically Endangered,98.1,7787.83,Human Conflict,12.01,3505,14,32
1917,Blackbuck,10625,Sikkim,Vulnerable,95.22,24917.95,Disease,5.04,3643,14,39
1917,Blackbuck,7836,Gujarat,Critically Endangered,96.94,23832.97,Disease,13.46,3064,14,14
1917,Blackbuck,12435,Kerala,Critically Endangered,83.28,24376.96,Habitat Loss,10.57,4936,14,7
1917,Blackbuck,10526,Tamil Nadu,Endangered,103.49,37403.32,Human Conflict,5.98,3008,14,48
1917,Blackbuck,10416,Karnataka,Critically Endangered,82.2,4257.84,Poaching,14.29,2166,14,40
1917,Blackbuck,2033,Assam,Critically Endangered,108.03,28315.54,Climate Change,6.97,532,14,9
1917,Indian Elephant,5065,Karnataka,Critically Endangered,111,2119.1,Human Conflict,12.89,1104,65,1
1917,Indian Elephant,2247,Assam,Critically Endangered,113.89,4356.99,Disease,10.73,538,65,45
1917,Indian Elephant,5513,West Bengal,Critically Endangered,99.31,44455.89,Habitat Loss,11.11,1590,65,11
1917,Indian Elephant,7295,Madhya Pradesh,Critically Endangered,82.75,38238.94,Human Conflict,2.06,1819,65,41
1917,Indian Elephant,5655,Uttarakhand,Endangered,94.44,29888.71,Habitat Loss,13.92,2249,65,41
1917,Indian Elephant,7508,Maharashtra,Vulnerable,111.83,37377.57,Disease,4.66,1971,65,38
1917,Indian Elephant,6240,West Bengal,Critically Endangered,114.26,40004.7,Climate Change,4.98,1652,65,35
1917,Indian Elephant,6962,Tamil Nadu,Endangered,106.68,28501.32,Disease,4.56,1631,65,39
1917,Indian Elephant,397,Gujarat,Vulnerable,90.31,22326.12,Climate Change,13.46,115,65,8
1917,Indian Elephant,2202,Maharashtra,Vulnerable,94.24,24542.84,Poaching,7.44,594,65,38
1917,Indian Gaur,7809,Sikkim,Critically Endangered,116.86,4247.68,Disease,3.37,2310,22,48
1917,Indian Gaur,6363,Tamil Nadu,Endangered,98.18,49244.73,Poaching,4.79,2287,22,13
1917,Indian Gaur,2374,Karnataka,Vulnerable,115.4,44385.61,Climate Change,5.94,808,22,3
1917,Indian Gaur,9932,Gujarat,Vulnerable,80.78,21760.18,Climate Change,4.73,3626,22,31
1917,Indian Gaur,11626,Maharashtra,Vulnerable,82.49,44081.88,Disease,2.15,3442,22,44
1917,Indian Gaur,3701,West Bengal,Vulnerable,87.24,29011.09,Habitat Loss,7.3,1166,22,5
1917,Indian Gaur,10470,Madhya Pradesh,Vulnerable,88.19,3706.68,Climate Change,13.67,3931,22,46
1917,Indian Gaur,8813,Madhya Pradesh,Vulnerable,91.64,13914.69,Disease,3.27,2498,22,21
1917,Indian Gaur,8550,West Bengal,Endangered,87.83,39124.15,Disease,6.21,2111,22,1
1917,Indian Leopard,6322,Kerala,Critically Endangered,81.4,23552.52,Poaching,13.26,2008,15,47
1917,Indian Leopard,7119,Gujarat,Endangered,103.42,19964.31,Habitat Loss,9.38,2462,15,48
1917,Indian Leopard,9868,West Bengal,Endangered,84.65,43746.41,Climate Change,12.25,2589,15,6
1917,Indian Leopard,5762,Assam,Endangered,103.09,28761.03,Disease,4.23,1948,15,41
1917,Indian Leopard,12098,Karnataka,Endangered,96.95,21470.32,Habitat Loss,5.06,2891,15,25
1917,Indian Leopard,1626,Karnataka,Endangered,85.1,24827.56,Climate Change,8.95,613,15,19
1917,Indian Leopard,570,West Bengal,Endangered,105.37,1469.99,Human Conflict,13.18,224,15,26
1917,Indian Leopard,12337,West Bengal,Critically Endangered,114.45,42651.27,Human Conflict,8.17,4761,15,7
1917,Indian Rhinoceros,6354,Assam,Endangered,95.03,29208.27,Disease,13.44,1332,40,39
1917,Indian Rhinoceros,4481,Kerala,Endangered,106.15,12114.68,Climate Change,6.98,1588,40,18
1917,Indian Rhinoceros,3726,Gujarat,Critically Endangered,88.15,5535.79,Climate Change,14.27,1412,40,24
1917,Indian Rhinoceros,6689,Sikkim,Critically Endangered,94.41,10826.89,Disease,9.88,2631,40,25
1917,Indian Rhinoceros,7389,Gujarat,Vulnerable,117.5,34857.28,Climate Change,8.41,2393,40,12
1917,Indian Rhinoceros,509,Gujarat,Vulnerable,99.62,15975.57,Habitat Loss,6.61,150,40,15
1917,Indian Rhinoceros,3814,Gujarat,Critically Endangered,85.8,7000.18,Poaching,4.01,1265,40,26
1917,Indian Rhinoceros,3073,Assam,Vulnerable,112.12,31509.18,Habitat Loss,4.1,900,40,3
1917,Indian Rhinoceros,3028,Uttarakhand,Vulnerable,116.67,43003.64,Habitat Loss,6.87,681,40,29
1917,Indian Rhinoceros,2823,Karnataka,Critically Endangered,90.68,35772.93,Human Conflict,13.15,878,40,1
1917,One-horned Rhinoceros,6525,West Bengal,Critically Endangered,115.75,30234.27,Poaching,9.94,1694,40,11
1917,One-horned Rhinoceros,4535,Uttarakhand,Vulnerable,114.26,16707.71,Human Conflict,3.65,917,40,32
1917,One-horned Rhinoceros,4987,Sikkim,Critically Endangered,101.21,19522.7,Climate Change,12.51,1393,40,9
1917,One-horned Rhinoceros,3830,Madhya Pradesh,Critically Endangered,101.3,10957.14,Human Conflict,5.88,1314,40,14
1917,One-horned Rhinoceros,2852,Maharashtra,Vulnerable,88.7,29842.69,Disease,3.4,1122,40,11
1917,One-horned Rhinoceros,2550,Gujarat,Vulnerable,88.94,31944.48,Human Conflict,3.93,588,40,29
1917,One-horned Rhinoceros,246,Karnataka,Critically Endangered,112.54,19165.39,Disease,14.18,87,40,43
1917,One-horned Rhinoceros,4922,Sikkim,Endangered,99.65,40941.35,Poaching,8.21,1923,40,7
1917,One-horned Rhinoceros,3718,Karnataka,Endangered,86.53,12456.13,Disease,4.62,1477,40,38
1917,One-horned Rhinoceros,1917,Gujarat,Critically Endangered,85.88,48413.1,Poaching,12.2,691,40,38
1917,One-horned Rhinoceros,3795,Tamil Nadu,Endangered,107.59,39669.81,Human Conflict,8.41,1117,40,34
1917,One-horned Rhinoceros,6273,Kerala,Critically Endangered,86.51,47008.7,Poaching,10.94,2199,40,4
1917,One-horned Rhinoceros,7494,Gujarat,Vulnerable,118.38,38676.16,Human Conflict,5.17,2284,40,47
1917,Red Panda,7311,Gujarat,Endangered,111.74,25148.35,Human Conflict,4.04,2520,10,0
1917,Red Panda,3715,Sikkim,Critically Endangered,86.58,24330.04,Climate Change,8.27,1285,10,48
1917,Red Panda,4867,Sikkim,Critically Endangered,113.79,13481.53,Poaching,4.19,1765,10,15
1917,Red Panda,13699,Sikkim,Vulnerable,116.07,13950.25,Human Conflict,5.47,3619,10,12
1917,Red Panda,2002,Karnataka,Endangered,113.95,1644.78,Poaching,11.17,751,10,1
1917,Red Panda,2847,Kerala,Endangered,100.25,31831.23,Poaching,4.66,786,10,24
1917,Red Panda,492,Maharashtra,Vulnerable,86.12,2556.71,Climate Change,7.14,185,10,41
1917,Red Panda,3176,Sikkim,Endangered,96.98,24144.45,Habitat Loss,8.53,804,10,31
1917,Red Panda,539,Madhya Pradesh,Critically Endangered,115.24,45436.14,Poaching,2.73,180,10,14
1917,Red Panda,5724,Karnataka,Endangered,108.88,15409.37,Human Conflict,2.86,1797,10,45
1917,Red Panda,13038,Uttarakhand,Vulnerable,98.76,25031.98,Climate Change,7.23,4550,10,26
1917,Snow Leopard,2620,Sikkim,Vulnerable,106.77,22489.75,Habitat Loss,13.56,624,18,14
1917,Snow Leopard,254,Maharashtra,Critically Endangered,98.98,22192.17,Human Conflict,12.32,71,18,32
1917,Snow Leopard,709,Gujarat,Critically Endangered,107.34,15358.39,Habitat Loss,12.74,170,18,21
1917,Snow Leopard,1736,Tamil Nadu,Vulnerable,87.62,42555.19,Human Conflict,13.56,538,18,40
1917,Snow Leopard,2125,Madhya Pradesh,Critically Endangered,118.85,11266.81,Climate Change,14.44,429,18,11
1917,Snow Leopard,935,Assam,Vulnerable,112.12,8511.57,Human Conflict,8.31,270,18,35
1917,Snow Leopard,537,Assam,Critically Endangered,92.51,40747.24,Disease,2.32,158,18,36
1917,Snow Leopard,2176,Maharashtra,Critically Endangered,98.11,19541.17,Habitat Loss,12.63,823,18,37
1917,Snow Leopard,646,Maharashtra,Vulnerable,114.32,32397.73,Human Conflict,8.39,146,18,7
1917,Snow Leopard,1588,Tamil Nadu,Vulnerable,94.3,14857.74,Disease,5.78,340,18,39
1917,Snow Leopard,64,Tamil Nadu,Vulnerable,104.56,25949.57,Climate Change,11.75,17,18,5
1918,Asiatic Lion,2562,Gujarat,Vulnerable,116.03,4824.11,Climate Change,12.3,631,21,20
1918,Asiatic Lion,943,Gujarat,Vulnerable,115.18,38831.88,Habitat Loss,10.84,221,21,9
1918,Asiatic Lion,2525,Gujarat,Endangered,87.93,28307.59,Human Conflict,4.39,566,21,38
1918,Asiatic Lion,1055,Kerala,Endangered,104.52,27712.07,Poaching,11.23,359,21,23
1918,Asiatic Lion,552,West Bengal,Endangered,96.39,34797.12,Habitat Loss,13.4,197,21,1
1918,Asiatic Lion,2785,Assam,Vulnerable,111.79,1276.74,Climate Change,12.89,794,21,17
1918,Asiatic Lion,274,Uttarakhand,Endangered,116.25,29797.4,Climate Change,13.83,96,21,3
1918,Asiatic Lion,867,Karnataka,Endangered,112.27,31635.37,Climate Change,8.43,268,21,35
1918,Asiatic Lion,2096,Uttarakhand,Vulnerable,117.49,42517.14,Poaching,4.5,719,21,28
1918,Asiatic Lion,2098,Maharashtra,Endangered,95.97,15930.11,Disease,6.51,465,21,14
1918,Asiatic Lion,1758,Assam,Vulnerable,96.16,24985.72,Habitat Loss,9.86,497,21,47
1918,Asiatic Lion,840,Gujarat,Vulnerable,97.78,19711.4,Human Conflict,12.8,236,21,16
1918,Bengal Tiger,704,Karnataka,Vulnerable,87.55,5574.21,Human Conflict,11.44,230,22,46
1918,Bengal Tiger,2188,Karnataka,Vulnerable,105.23,49202.64,Poaching,10.68,543,22,26
1918,Bengal Tiger,971,Madhya Pradesh,Critically Endangered,97.14,46104.04,Disease,8.02,249,22,2
1918,Bengal Tiger,2356,Sikkim,Endangered,118.97,39070.2,Disease,7.82,753,22,22
1918,Bengal Tiger,244,Gujarat,Endangered,118.45,14427.45,Human Conflict,11.37,82,22,19
1918,Bengal Tiger,1932,Kerala,Vulnerable,82.44,16750.13,Poaching,4.87,520,22,24
1918,Blackbuck,12375,Kerala,Critically Endangered,83.44,39512.45,Disease,12.3,2538,14,21
1918,Blackbuck,9541,Karnataka,Vulnerable,87.89,12534.7,Climate Change,5.1,2775,14,49
1918,Blackbuck,2905,Karnataka,Critically Endangered,90.95,44930.01,Poaching,6.71,877,14,48
1918,Blackbuck,8725,West Bengal,Critically Endangered,93.58,27212.94,Poaching,13.29,2367,14,43
1918,Blackbuck,1718,Assam,Endangered,106.76,17948.21,Habitat Loss,12.78,523,14,14
1918,Blackbuck,3516,Kerala,Vulnerable,115.35,6722.51,Disease,8.02,928,14,7
1918,Blackbuck,12672,Gujarat,Critically Endangered,119.91,27673.05,Human Conflict,12.6,3085,14,1
1918,Indian Elephant,3807,Assam,Critically Endangered,100.02,5939.37,Climate Change,11.29,1050,65,9
1918,Indian Elephant,7170,Sikkim,Endangered,116.85,42239.21,Human Conflict,2.31,1829,65,2
1918,Indian Elephant,2834,Gujarat,Critically Endangered,111.6,20423.29,Habitat Loss,5.16,689,65,50
1918,Indian Elephant,2297,Tamil Nadu,Critically Endangered,119.68,13946.19,Habitat Loss,3.08,740,65,17
1918,Indian Elephant,3733,Sikkim,Critically Endangered,82.04,1661.86,Human Conflict,9.11,1216,65,24
1918,Indian Elephant,7115,Kerala,Critically Endangered,87.19,10424.15,Disease,3.74,2304,65,42
1918,Indian Elephant,716,Madhya Pradesh,Vulnerable,86.78,25244.86,Disease,10,152,65,9
1918,Indian Elephant,1830,Sikkim,Endangered,95.68,16328.56,Disease,9.3,482,65,47
1918,Indian Gaur,11855,West Bengal,Critically Endangered,90.43,18166.61,Poaching,14.65,3701,22,48
1918,Indian Gaur,12349,Uttarakhand,Endangered,116.08,22451.59,Disease,13.11,3416,22,17
1918,Indian Gaur,2469,Gujarat,Critically Endangered,95.3,43246.4,Disease,11.85,961,22,38
1918,Indian Gaur,13686,Sikkim,Critically Endangered,95.22,13211.09,Habitat Loss,5.76,3219,22,39
1918,Indian Gaur,8682,West Bengal,Endangered,100.63,48686.5,Climate Change,13.24,3254,22,2
1918,Indian Gaur,4540,Maharashtra,Critically Endangered,118.53,32927.59,Habitat Loss,2.42,1496,22,1
1918,Indian Gaur,4347,West Bengal,Critically Endangered,81.34,17913.71,Human Conflict,10.95,1054,22,16
1918,Indian Gaur,12113,Sikkim,Vulnerable,96.68,25618.71,Human Conflict,5.09,4106,22,45
1918,Indian Leopard,11658,Gujarat,Endangered,108.3,36421.84,Habitat Loss,6.94,2546,15,14
1918,Indian Leopard,627,Madhya Pradesh,Vulnerable,93.11,29067.47,Human Conflict,7.7,125,15,9
1918,Indian Leopard,6235,Tamil Nadu,Vulnerable,82.95,25264.18,Disease,3.76,1941,15,28
1918,Indian Leopard,2241,Sikkim,Critically Endangered,90.82,5036.65,Poaching,3.26,847,15,7
1918,Indian Leopard,2634,Sikkim,Vulnerable,96.84,45606.71,Climate Change,7.42,736,15,20
1918,Indian Leopard,3359,Madhya Pradesh,Critically Endangered,86.98,45703.46,Habitat Loss,8.97,997,15,24
1918,Indian Leopard,9636,Maharashtra,Vulnerable,100.77,47434.25,Poaching,10.19,2525,15,22
1918,Indian Rhinoceros,4931,Sikkim,Endangered,100.15,16938.43,Climate Change,12.34,1323,40,33
1918,Indian Rhinoceros,5483,Gujarat,Vulnerable,82.36,27578.67,Climate Change,10.73,1609,40,45
1918,Indian Rhinoceros,246,Maharashtra,Critically Endangered,102.89,28084.11,Habitat Loss,13.5,56,40,4
1918,Indian Rhinoceros,6353,Assam,Vulnerable,88.99,15082.56,Poaching,2.09,1275,40,20
1918,Indian Rhinoceros,3414,Uttarakhand,Vulnerable,87.13,48626.65,Disease,8.36,939,40,32
1918,Indian Rhinoceros,4633,Assam,Vulnerable,102.59,42545.37,Disease,3.14,1302,40,29
1918,Indian Rhinoceros,5115,Uttarakhand,Vulnerable,112.72,40369.38,Climate Change,3.5,1964,40,38
1918,Indian Rhinoceros,2364,Tamil Nadu,Endangered,118.89,16018.57,Disease,9.84,849,40,14
1918,Indian Rhinoceros,2888,Maharashtra,Endangered,109.86,13581.78,Poaching,7.09,979,40,14
1918,Indian Rhinoceros,2648,Uttarakhand,Endangered,97.25,31695.36,Climate Change,9.88,574,40,18
1918,Indian Rhinoceros,5973,Tamil Nadu,Endangered,110.63,5187.68,Habitat Loss,10.08,2238,40,7
1918,One-horned Rhinoceros,7435,Gujarat,Critically Endangered,102.99,43028.79,Climate Change,5.34,2343,40,13
1918,One-horned Rhinoceros,3913,Assam,Endangered,94.91,20063.6,Poaching,2.18,796,40,33
1918,One-horned Rhinoceros,6555,West Bengal,Vulnerable,109.64,39693.52,Poaching,5.87,2503,40,0
1918,One-horned Rhinoceros,7221,Uttarakhand,Vulnerable,109.46,4740.68,Habitat Loss,12.68,1872,40,22
1918,One-horned Rhinoceros,228,Madhya Pradesh,Critically Endangered,99.53,21274.42,Disease,2.66,75,40,9
1918,One-horned Rhinoceros,1541,Assam,Vulnerable,117.11,27375.66,Climate Change,8.43,604,40,18
1918,One-horned Rhinoceros,3271,Gujarat,Critically Endangered,105.38,28021.94,Poaching,11.75,1305,40,36
1918,One-horned Rhinoceros,3906,Assam,Endangered,100.58,10232.63,Disease,4.68,1218,40,37
1918,One-horned Rhinoceros,7287,Tamil Nadu,Critically Endangered,117.66,26695.71,Disease,13.17,2504,40,25
1918,One-horned Rhinoceros,5473,Sikkim,Endangered,104.11,18823.61,Human Conflict,8.8,2092,40,19
1918,One-horned Rhinoceros,4851,Uttarakhand,Critically Endangered,90.25,18565.22,Poaching,14.6,1126,40,40
1918,Red Panda,7749,Karnataka,Critically Endangered,80.5,34065.62,Habitat Loss,14.54,2204,10,15
1918,Red Panda,5002,Assam,Endangered,91.25,11549.82,Habitat Loss,10.5,1772,10,47
1918,Red Panda,6714,Madhya Pradesh,Vulnerable,84.9,4893.51,Climate Change,6.88,2015,10,17
1918,Red Panda,7921,Kerala,Critically Endangered,88.3,8171.54,Disease,7.08,1977,10,11
1918,Red Panda,12588,Assam,Vulnerable,85.06,19534.33,Human Conflict,14.37,3622,10,8
